latitude,longitude,population
-33.58331,-70.63419,201178
37.6391,-120.99688,201165
18.79038,98.98468,200952
54.87279,69.143,200920
10.38828,-71.43993,200818
10.36896,77.98036,200797
35.05266,-78.87836,200564
35.17531,33.3642,200452
-0.25305,-79.17536,200421
34.42647,70.45153,200331
5.80854,8.08159,200276
24.08912,38.06374,200161
50.41136,4.44448,200132
-28.21171,-49.1632,200000
45,77.91667,200000
32.7571,12.72764,200000
40.51506,72.80826,200000
31.5709,73.48531,200000
55.93583,37.54889,200000
28.26689,83.96851,200000
-1.03326,37.06933,200000
49.08938,-123.08241,200000
51.23333,51.36667,200000
32.08707,34.88747,200000
27.61206,75.13996,199932
51.55551,5.0913,199613
52.02782,47.8007,199572
44.9892,41.1234,199548
31.97444,74.22444,199531
25.77769,88.89169,199422
36.46961,52.35072,199382
32.52515,-93.75018,199311
49.80939,30.11209,199163
41.08144,-81.51901,199110
52.5,-2.08333,199059
51.36081,7.47168,198972
52.11679,-106.63452,198958
50.29761,18.67658,198835
44.00782,87.30461,198776
14.8443,120.81039,198748
28.40296,77.85824,198612
-25.3552,-57.44545,198553
42.81687,-1.64323,198491
25.77895,87.47422,198453
23.69767,103.30372,198423
47.25288,-122.44429,198397
54.0887,12.14049,198293
2.3,111.81667,198239
-3.25861,-79.96053,198123
14.90696,-92.26185,197961
41.76058,-88.32007,197899
34.1975,-119.17705,197899
15.26954,76.3871,197846
40.28419,-3.79415,197836
39.93819,116.09307,197772
-35.4264,-71.65542,197479
28.4601,77.02635,197340
52.25,-0.88333,197322
11.94646,108.44193,197000
32.86628,59.22114,196982
4.74851,-6.6363,196751
17.96667,102.6,196731
34.23222,132.56658,196624
40.76694,29.91694,196571
49.25,4.03333,196565
27.1418,-13.18797,196331
-10.16745,-48.32766,196272
37.27917,127.4425,196230
-19.26639,146.80569,196219
28.58323,78.56689,196109
34.09223,-117.43505,196069
-22.73917,-47.33139,196022
51.48389,46.10528,196011
23.21667,72.68333,195985
40.93121,-73.89875,195976
42.50606,27.46781,195966
23.83677,80.39482,195856
26.90687,-101.42056,195764
37.45,138.85,195318
37.5986,127.1394,195236
11.4045,-69.67344,195227
35.72526,139.5383,195164
22.456,113.0482,195129
30.69436,-88.04305,195111
-3.9778,122.51507,195006
-9.39861,-40.50083,194650
6.82055,-5.27674,194530
51.31667,9.5,194501
28.6786,77.06749,194363
64.5635,39.8302,194292
50.79899,-1.09125,194150
22.18778,-100.94192,194006
6.01986,6.91477,193987
-6.42139,106.73306,193898
-20.13889,-44.88389,193832
41.09307,28.80203,193750
51.87967,-0.41748,193669
30.4,114.83333,193652
-3.87667,-38.62556,193529
34.78427,135.40126,193524
34.74648,-92.28959,193524
20.43389,106.17729,193499
33.93752,-117.23059,193365
34.89044,135.80325,192925
16.18747,81.13888,192827
22.27228,-97.83623,192736
41.40167,128.17778,192680
20.37917,-76.64333,192632
25.53852,87.57044,192555
0.91667,104.45,192493
24.80418,88.94875,192464
54.97328,-1.61396,192382
55.71722,21.1175,192307
50.32492,18.78576,192177
37.47473,57.32903,192041
10.4762,-66.54266,191903
22.81899,113.67306,191891
35.18994,-0.63085,191769
34.14251,-118.25508,191719
7.00836,100.47668,191696
40.85158,122.74754,191651
34.88333,136.58333,191477
13.80716,8.9881,191424
-6.26583,106.55639,191406
7.06528,-73.85472,191403
55.17111,59.65083,191366
11.00639,124.6075,191200
28.79776,76.13833,190855
35.222,-101.8313,190695
53.76667,-2.71667,190687
35.40056,116.96556,190537
51.89797,-8.47061,190384
33.34913,43.78599,190159
7.46478,5.42333,190063
60.29414,25.04099,190058
35.66389,138.56833,190000
33.6603,-117.99923,189992
32.46098,-84.98771,189885
28.30623,70.13065,189876
29.07441,31.09785,189624
36.21108,-115.07306,189372
53.1585,48.4681,189338
50.34802,18.93282,189186
-7.00906,23.45278,189177
11.25111,125.00639,189090
34.48333,135.43333,189085
-2.44306,-54.70833,189047
30.81544,108.37089,188980
-14.4469,28.44644,188979
-17.87861,36.88833,188964
-28.46957,-65.78524,188812
36.83814,-2.45974,188810
-12.6975,-38.32417,188758
-8.4964,119.8877,188724
-6.48167,106.85417,188663
22.94593,115.64204,188602
23.0072,-82.4017,188593
36.54696,104.17023,188533
15.22303,120.57117,188050
42.96336,-85.66809,188040
-22.75361,-47.41361,188000
21.9,88.4,187942
-33.70468,18.96552,187865
52.24424,21.08545,187845
-32.035,-52.09861,187838
33.68607,-7.38298,187708
51.35,-0.2,187600
40.52861,70.9425,187477
53.04444,158.65076,187282
34.19084,-119.2415,187235
20.617,-105.23018,187134
45.64325,13.7903,187056
-20.84889,-41.11278,187019
-5.04098,18.81619,186991
22.4175,-83.69806,186990
7.8257,123.437,186852
24.00644,89.2372,186781
22.14957,-80.44662,186644
31.25181,34.7913,186600
40.76078,-111.89105,186440
26.2191,81.24499,186433
-26.25,28.4,186394
30.55258,31.00904,186345
36.6,140.65,186307
-19.86586,47.03333,186253
32.75222,12.72778,186123
-7.6298,111.5239,186099
29.94791,78.16025,186079
40.32718,-3.7635,186066
11.7891,34.3592,186051
-18.4746,-70.29792,185999
49.4938,0.10767,185972
31.30862,-110.94217,185882
24.19973,82.67535,185580
43.87111,-79.43725,185541
53.29395,-6.13586,185400
43.31283,-1.97499,185357
51.68033,7.82089,185327
0.06968,42.74497,185270
6.773,79.8816,185031
39.42417,29.98333,185008
49.98419,8.2791,184997
14.73694,120.96083,184839
45.53558,10.21472,184826
32.12722,112.75417,184509
52.04172,-0.75583,184506
21.51966,70.45981,184447
-18.9707,32.67086,184205
0.04865,18.26034,184185
-6.9,109.36667,184149
24.91389,118.58583,184143
-33.29501,-66.33563,183982
46.20222,6.14569,183981
15.48017,120.59794,183930
30.16667,72.65,183915
41.93853,126.41965,183880
27.7,74.46667,183808
57.14369,-2.09814,183790
34.86472,117.55417,183665
42.975,144.37472,183612
49.03894,2.07805,183430
40.54889,34.95333,183418
16.71084,81.10559,183387
27.67658,85.31417,183310
-0.96212,-80.71271,183166
-6.81167,107.6175,183130
21.04658,75.78175,183001
13.91301,100.49883,182926
35.68351,139.55963,182901
21.82451,76.35202,182841
43.46472,-3.80444,182700
50.63373,5.56749,182597
10.15892,-66.88575,182558
35.71667,140.23333,182549
56.4185,61.9329,182500
-22.74444,-42.85944,182498
36.47004,2.8277,182447
26.4831,87.28337,182324
-26.36094,27.39767,182304
27.5743,81.59588,182218
44.40011,-79.66634,182041
22.10856,95.13583,182011
49.17003,-123.13683,182000
43.87309,11.08278,181820
-7.7543,113.2159,181656
29.53489,75.02898,181639
10.46736,-66.60663,181612
30.43826,-84.28073,181376
46.40202,125.31454,181271
49.2354,6.98165,181227
34.45,115.65,181218
31.95126,35.81979,181212
53.21917,6.56667,181194
48.30639,14.28611,181162
40.41639,17.25478,181082
42.26259,-71.80229,181045
36.97876,-76.428,180719
2.196,102.2405,180671
22.86225,88.36796,180623
37.75556,128.89611,180611
24.10473,88.25155,180547
-6.17221,35.73947,180541
-22.41139,-47.56139,180147
24.24984,89.91655,180144
-5.79949,13.44068,180109
34.73037,-86.5861,180105
39.98333,-0.03333,180005
47.11667,51.88333,180000
55.60686,37.51991,180000
37.83311,127.06169,179923
-23.08842,-47.2119,179911
22.72706,71.64856,179628
35.3242,51.6457,179603
4.83916,-75.66727,179583
-28.26278,-52.40667,179529
29.88333,114.21667,179494
13.13722,123.73444,179481
41.76055,86.15231,179465
7.22361,124.24639,179433
55.42419,37.55472,179400
18.11692,83.41148,179358
8.01714,4.90421,179192
30.421,112.8919,179079
25.8,113.03333,179038
42.35022,-3.67527,178966
-26.85213,26.66672,178921
13.17372,100.93111,178916
35.37103,1.31699,178915
35.96064,-83.92074,178874
38.75382,-9.23083,178858
35.70034,139.55665,178739
8.66762,3.39393,178677
36.16525,1.33452,178616
34.95828,137.08054,178402
36.10803,-115.245,178395
42.26791,42.69459,178338
41.82399,-71.41283,178042
23.15917,-82.33056,178041
54.90465,-1.38222,177965
30.35028,112.19028,177878
14.7502,78.54813,177797
20.14624,92.89835,177743
52.62783,1.29834,177636
41.37263,2.1546,177636
35.95283,39.00788,177636
20.87776,95.85844,177442
4.7182,9.7351,177429
12.9184,79.13255,177081
22.90877,88.39674,177005
9.49004,76.3264,176783
13.99417,-89.55972,176661
34.2969,48.8235,176573
49.82245,19.04686,176515
46.95407,142.73603,176484
52.37025,5.21413,176432
34.39166,-118.54259,176320
43.50891,16.43915,176314
45.43389,4.39,176280
28.90314,78.46984,176253
50.45008,-104.6178,176183
32.28034,119.16999,176006
16.01793,-16.48962,176000
60.45148,22.26869,175945
29.81667,113.46667,175761
18.45539,-69.9454,175683
36.2,140.1,175589
35.0213,50.3566,175533
32.74596,-96.99778,175396
38.5503,44.9521,175370
-11.46556,34.02071,175345
37.75503,39.31667,175341
44.1525,125.83278,175115
25.90175,-97.49748,175023
40.59306,140.4725,174972
13.61917,123.18139,174931
-23.60389,-46.91917,174828
42.63694,141.60333,174806
-33.963,22.46173,174582
-6.34278,106.73833,174557
20.53315,-97.45946,174526
7.96472,-11.73833,174354
32.27306,75.65256,174306
35.37111,139.22361,174281
33.87722,115.77028,174140
-6.23639,106.50833,174041
26.56671,78.78728,174035
10.47306,-68.0125,174000
42.91722,143.20444,173890
33.94306,131.25111,173733
48.72305,37.55629,173700
19.35993,-99.29388,173625
19.6667,-99.09527,173557
32.29876,-90.18481,173514
31.10442,77.16662,173503
38.98223,-94.67079,173372
12.43954,98.60028,173298
40.66677,-73.88236,173198
31.34018,34.30627,173183
1.86391,9.76582,173046
-25.98953,28.12843,173009
19.25934,-99.60175,172982
15.50642,80.04867,172872
23.29549,113.82465,172775
-7.33194,110.49278,172645
48.1,20.78333,172637
37.76444,30.55222,172334
34.50355,109.50891,172321
14.1825,-16.25333,172305
52.58528,-1.98396,172141
51.5388,7.22572,172108
55.67923,37.7525,172000
53.77995,20.49416,171803
-23.28167,-46.74528,171790
35.67306,139.40028,171777
32.33291,34.85992,171676
26.645,118.17361,171674
9.08044,6.0099,171656
24.13811,-110.30973,171485
42.21389,20.73972,171464
41.81444,123.57583,171454
46.56667,26.9,171396
13.65855,100.53362,171333
51.43333,6.88333,171000
5.36499,100.56177,170889
33.77391,-117.94145,170883
51.62079,-3.94323,170883
19.79825,85.82494,170841
22.06046,88.10975,170695
50.05494,72.96464,170600
28.281,68.43876,170588
17.24767,80.14368,170503
18.38078,-65.95739,170404
-3.39534,29.13779,170391
-1.05458,-80.45445,170326
25.61281,88.12449,170252
36.75,137.01667,170077
25.00447,88.14573,170039
-21.20889,-50.43278,170024
32.9,115.81667,170023
41.41849,2.1677,169920
2.03046,103.31689,169828
38.99424,-1.85643,169716
36.97583,120.71361,169594
25.75506,82.68361,169572
38.11047,15.66129,169140
9.66845,80.00742,169102
46.18333,21.31667,169065
11.59364,37.39077,168899
53.1327,26.0139,168772
43.11667,5.93333,168701
31.5272,34.48347,168568
-21.79444,-48.17556,168468
36.07321,4.76108,168346
47.46667,-0.55,168279
38.24444,21.73444,168034
40.34582,-3.82487,167967
36.19591,1.25537,167955
24.91965,89.94812,167900
-23.54083,-46.36861,167900
41.46889,69.58222,167842
38.44047,-122.71443,167815
-2.17579,-79.85519,167784
31.03361,112.20472,167750
59.4091,56.8204,167748
6.21253,7.07231,167738
47.51361,42.15139,167731
35.04563,-85.30968,167674
51.58656,4.77596,167673
32.88108,-6.9063,167673
44.85,24.86667,167669
34.09834,-118.32674,167664
7.81514,5.06716,167632
55.045,60.10833,167500
9.45803,-5.62961,167359
53.71556,91.42917,167289
-21.45267,47.08569,167227
40.30571,-3.73295,167164
-6.705,108.47278,167105
33.19587,-117.37948,167086
30.45906,31.17858,167029
47.42018,40.09132,166974
-9.7525,-36.66111,166562
29.706,107.39575,166507
41.83625,59.96661,166500
25.93036,80.8139,166480
52.27264,8.0498,166462
32.33725,-6.34983,166399
23.08333,70.13333,166388
24.98028,32.87472,166102
10.11649,-66.77609,166072
21.93924,110.84607,166069
35.30889,139.55028,166016
46.08333,122.08333,165846
26.27944,50.20833,165799
32.01034,34.77918,165787
22.78199,115.3475,165699
43.45011,-79.68292,165697
26.12231,-80.14338,165521
4.08466,-76.19536,165501
28.9684,50.8385,165377
15.48879,78.48648,165337
34.1064,-117.59311,165269
17.5506,-99.50578,165250
33.24932,130.2988,165236
0.9592,-79.65397,165216
30.07537,71.19213,165192
36.28389,120.00333,165026
41.44163,2.17727,164981
-7.04528,107.58778,164952
46.253,20.14824,164883
45.21235,130.90254,164844
28.75153,77.288,164810
-6.1149,106.1502,164767
-27.81611,-50.32611,164676
27.29393,-80.35033,164603
47.55839,7.57327,164488
27.56192,80.68265,164435
44.20169,17.90397,164423
43.38621,-79.83713,164415
51.17343,7.0845,164359
40.38421,71.78432,164322
-4.87694,29.62667,164268
31.8025,74.26167,164246
25.42348,77.66067,164215
29.33278,48.02861,164212
49.74747,13.37759,164180
7.85,4.33333,164161
43.22597,44.77323,164131
35.82539,10.63699,164123
36.75587,5.08433,164103
32.93313,73.72637,164080
-22.54417,-44.17139,164052
19.26174,-98.89775,163996
-10.855,-37.12611,163993
34.06334,-117.65089,163924
13.84846,75.70502,163903
18.67337,105.69232,163759
9.33716,2.63031,163753
26.08427,43.99355,163729
37.94745,23.63708,163688
15.62509,77.27536,163631
50.72048,-1.8795,163600
33.55993,35.37564,163554
13.5,7.10174,163487
34.73028,136.50861,163461
51.53782,0.71433,163377
20.9077,70.36786,163326
39.90395,116.66183,163326
49.48121,8.44641,163196
41.02072,28.58502,163140
17.01505,54.09237,163140
37.84501,27.83963,163022
6.17591,-75.59174,163007
13.45262,22.44725,162981
23.44895,116.68092,162964
21.45,83.96667,162887
51.0303,6.98432,162738
36.87617,6.90921,162702
-29.41105,-66.85067,162620
15.42977,75.62971,162569
36.7631,45.7222,162434
18.88139,-99.17778,162427
-22.22111,-54.80556,162202
9.18059,7.17939,162135
-28.6775,-49.36972,161954
36.72895,68.857,161902
13.48333,-88.18333,161880
45.63873,-122.66149,161791
33.41477,-111.90931,161719
5.89405,5.67666,161686
26.54706,80.48781,161671
40.47444,-3.6411,161661
28.0362,79.12631,161555
-29.95332,-71.33947,161317
29.31617,76.31436,161260
22.68944,88.44594,161126
51.51473,81.20613,161065
35.85295,139.41212,160843
-4.90389,-80.68528,160789
9.53342,31.66049,160765
10.65993,107.77206,160652
10.92889,108.10208,160652
55.91163,37.73076,160542
34.81667,135.41667,160520
31.52935,35.0938,160470
30.92689,113.92221,160437
13.74028,-89.21306,160317
23.70468,87.07872,160242
-27.09639,-52.61833,160157
20.78919,97.03776,160115
14.54274,44.40514,160114
-41.46574,-72.94289,160054
36.58718,36.17347,159965
36.3,139.8,159936
53.38365,55.90773,159893
12.58333,-16.27194,159778
1.53741,103.65779,159733
36.33333,139.45,159671
37.21533,-93.29824,159498
23.55563,58.3989,159487
30.29556,111.50472,159383
-7.8353,112.6947,159380
23.06639,-82.29472,159273
-21.53549,-64.72956,159269
53.14118,8.21467,159218
55.88333,37.6,159000
55.78363,37.47137,159000
37.15222,127.07056,158978
44.64783,10.92539,158886
51.8425,5.85278,158732
26.84766,89.37558,158664
-7.6453,112.9075,158600
11.74629,79.76436,158569
45.16667,5.71667,158552
34.1959,43.88568,158508
44.60778,40.10583,158451
50.04132,21.99901,158382
33.41421,-111.94348,158368
36.06386,4.62744,158333
30.8703,120.0933,158320
-12.15278,-44.99,158292
25.99074,79.45315,158265
10.38639,105.43518,158153
23.13833,-82.36417,158151
31.53238,75.90799,158142
55.82299,37.81306,158000
46.84891,35.36533,158000
-3.68611,-40.34972,157996
3.5765,98.6151,157914
59.90839,30.28484,157897
46.49,-80.99001,157857
31.0539,31.37787,157737
40.43893,-3.61537,157367
10.64917,-61.49889,157258
3.5679,98.956,157174
12.96796,80.15025,157145
43.80291,131.94578,157068
41.09822,120.74792,157044
46.84274,29.62909,157000
-3.35,37.33333,156959
10.3773,123.6386,156916
27.95706,68.63789,156901
-26.31905,27.6486,156831
36.39659,140.53479,156811
35.47222,133.05056,156811
36.28639,7.95111,156745
7.77104,4.55698,156694
10.60932,103.52958,156691
46.08333,18.23333,156649
34.69804,-118.13674,156633
43.85639,25.97083,156238
1.8548,102.9325,156236
44.05207,-123.08675,156185
18.29232,99.49277,156139
35.8563,139.90266,156000
36.38333,140.53333,155968
3.75,8.78333,155963
36.13497,139.39004,155813
5.6698,-0.01657,155782
47.72143,128.87529,155762
-26.90778,-48.66194,155716
33.25333,126.56181,155691
29.58182,74.32938,155687
40.96882,-5.66388,155619
44.84306,20.40111,155591
9.08297,3.85196,155510
-14.79364,-39.03949,155499
51.55797,-1.78116,155432
14.8361,120.97844,155391
35.84278,129.21167,155237
-20.16194,57.49889,155226
12.83515,79.70006,155029
40.46667,-3.71667,155000
29.99152,120.89845,155000
41.79194,120.77917,154999
31.6199,113.9978,154771
26.00315,-80.22394,154750
-25.77507,29.46482,154706
-15.71667,46.31667,154657
55.67719,37.89322,154650
44.9429,-123.0351,154637
0.14164,29.29117,154621
51.75222,-1.25596,154566
-29.90453,-71.24894,154521
29.56227,103.76386,154477
-6.74504,23.95328,154425
46.06771,125.98263,154406
32.08074,34.8338,154400
-1.24908,-78.61675,154369
26.56285,-81.94953,154305
34.67279,3.263,154265
-6.17028,106.53028,154234
56.35722,41.31917,154224
37.22349,39.75519,154163
35.5,134.23333,154098
33.5806,-112.23738,154065
18.41667,-70.1,154040
35.06535,-85.24912,154024
38.40917,112.73333,154003
34.68406,33.03794,154000
12.6,37.46667,153914
43.54997,-96.70033,153888
13.0025,80.20611,153775
43.54427,10.32615,153773
-33.13067,-64.34992,153757
23.15486,112.89161,153714
24.64761,77.31191,153689
32.06786,73.68545,153656
52.21833,6.89583,153655
-23.00667,-44.31806,153635
28.69108,76.9316,153613
36.48333,117.83333,153596
22.16667,111.78333,153547
21.69482,72.9805,153528
-22.28194,-42.53111,153361
22.42114,87.32257,153349
-13.40985,-76.13235,153076
-16.92304,145.76625,153075
42.10148,-72.58981,153060
26.77691,82.13292,153047
38.4088,-121.37162,153015
25.6368,85.04586,152940
28.84815,121.12807,152937
38.51306,114.99556,152934
-16.47083,-54.63556,152912
31.33198,45.2944,152890
42.27113,-89.094,152871
38.67351,29.4058,152862
34.57943,-118.11646,152750
40.11583,67.84222,152642
-37.78333,175.28333,152641
18.01108,-66.61406,152634
37.50914,122.11356,152595
33.74659,44.64366,152550
51.19807,6.68504,152457
23.46132,116.77007,152453
38.75417,125.645,152425
24.82733,92.79787,152393
33.87529,-117.56644,152374
25.47534,80.3358,152218
38.37255,34.02537,152201
10.60857,106.67135,152200
45.3607,36.4706,152195
31.13019,104.38198,152194
27.83333,114.4,152169
42.46667,-2.45,152107
36.3,139.36667,152104
46.53168,125.1038,152074
26.50286,78.00163,152004
55.81838,37.41224,152000
11.54798,107.80772,151915
45.8,24.15,151894
10.22609,-67.877,151752
49.05798,-122.25257,151683
19.06406,-98.30352,151667
3.16667,113.03333,151617
-23.71694,-46.84917,151605
56.46913,-2.97489,151592
33.58196,71.44929,151427
26.16638,75.78824,151331
23.7,113.03333,151287
36.24992,46.2735,151237
-12.57626,13.40547,151226
35.28333,136.91667,151025
8.88752,-64.24544,150999
-7.03306,107.51833,150932
17.99925,-94.55441,150895
-25.39048,-51.46541,150850
36.38333,119.75278,150793
21.1,81.03333,150755
27.73444,111.99444,150684
28.4853,-16.32014,150661
35.35,136.61667,150570
35.75459,139.46852,150556
17.49313,78.30196,150525
28.6501,121.26591,150448
13.10271,103.19822,150444
36.67774,-121.6555,150441
-36.60664,-72.10344,150396
19.45591,72.81136,150357
-5.91556,-35.26278,150343
47.79941,13.04399,150269
10.53333,122.83333,150250
-7.0868,110.9158,150206
28.70007,-100.52353,150178
37.19319,40.58799,150174
41.55,60.63333,150110
55.80945,37.95806,150103
50.71667,-2,150092
-27.76952,30.79165,150012
55.7,37.85,150000
-34.18307,22.14605,150000
-8.55861,125.57361,150000
17.44781,78.52633,150000
35.39664,0.14027,150000
36.12176,128.11981,150000
23.24723,88.43302,149983
47.31667,5.01667,149782
40.41831,-3.70275,149718
-5.11306,105.30667,149526
35.78389,139.24306,149323
39.23054,9.11917,149257
34.05529,-117.75228,149058
29.69106,-95.2091,149043
53.64904,-1.78416,149017
52.53878,13.42443,148878
43.3725,128.2425,148844
37.26638,-6.94004,148806
40.40021,-3.69618,148797
-12.52897,27.88382,148564
30.97531,41.03808,148540
22.63333,110.15,148485
34.44361,-118.60953,148456
40.7942,43.84528,148381
30.66134,117.47783,148375
34.73333,135.56667,148350
38.87789,-6.97061,148334
10.30589,-67.63212,148247
-3.2945,102.8614,148243
43.83333,4.35,148236
22.76602,88.36336,148174
-2.2136,113.9108,148139
41.65917,123.33917,148113
-4.85889,-43.35611,148072
20.95045,107.07336,148066
-6.8017,108.6311,148047
36.82055,5.76671,148000
37.03737,-76.33161,147993
46.40124,124.88322,147977
-9.93062,-76.24223,147959
36.26417,2.75393,147707
40.42972,-3.67975,147707
55.07944,38.77833,147690
30.4067,55.9939,147680
52.15051,21.05041,147676
45.47152,12.24017,147662
29.33389,48.07611,147649
52.38084,4.63683,147590
16.44671,102.833,147579
33.25492,-8.50602,147549
52.49973,13.40338,147532
44.01667,20.91667,147473
43.64806,51.17222,147443
41.52519,-88.0834,147433
-22.8075,-43.41389,147281
11.3428,77.72741,147270
63.43049,10.39506,147139
26.21536,50.5832,147074
12.66747,108.03775,146975
-5.94749,29.19471,146974
42.81384,132.87348,146920
46.54245,24.55747,146863
2.77457,32.29899,146858
43.5283,5.44973,146821
30.36285,76.79516,146787
11.92144,109.15913,146771
23.04111,-81.5775,146733
48.77186,2.01891,146598
-21.78778,-46.56139,146588
44.79935,10.32618,146299
40.91677,-74.17181,146199
50.2584,18.85632,146189
18.80459,-98.94555,146178
38.75667,30.54333,146136
-19.45,29.81667,146073
25.48333,103.78333,146015
19.79344,-70.6884,146000
43.6135,-116.20345,145987
33.07278,107.03028,145986
40.43404,-3.70379,145934
55.39594,10.38831,145931
23.40576,88.49073,145926
37.90278,115.20361,145911
-5.36861,-49.11778,145860
-26.98023,26.67272,145801
39.11417,-94.62746,145786
25.88505,86.59471,145764
1.4726,103.878,145639
-6.41972,107.45583,145620
34.18583,131.47139,145515
31.81861,75.20278,145468
22.25135,112.7799,145440
33.83585,-118.34063,145438
52.39886,13.06566,145292
-5.01622,32.82663,145292
-31.39296,-58.02089,145210
43.04812,-76.14742,145170
17.99107,-76.95742,145018
48.4,-4.48333,144899
40.28256,69.62216,144865
11.31755,-5.66654,144786
18.24306,109.505,144753
29.32322,-100.95217,144669
45.54545,126.97703,144665
12.43787,-86.87804,144538
48,0.2,144515
4.6363,9.4469,144413
55.78959,38.44671,144387
38.50062,102.19379,144363
41.16704,-73.20483,144229
24.29769,116.10724,144212
53.95763,-1.08271,144202
0.5412,123.0595,144195
37.66882,-122.0808,144186
-1.67409,29.22845,144124
5.58365,-0.10722,144013
55.58635,37.67781,144000
36.71182,4.04591,144000
55.61252,37.72639,144000
52.2401,20.98869,143996
40.58526,-105.08442,143986
31.1143,30.94012,143970
33.11921,-117.08642,143911
43.18944,141.00222,143792
52.05917,1.15545,143767
1.66711,101.44316,143760
35.67056,139.88861,143758
9.55451,-69.19564,143704
48.41675,-71.06573,143692
8.0034,124.28395,143627
-16.2525,-47.95028,143601
42.43278,25.64194,143431
31.61667,-2.21667,143382
49.40768,8.69079,143345
7.87687,-11.19025,143137
-8.28333,-35.03333,143105
53.81667,-3.05,143101
49.9,2.3,143086
-22.45591,-68.93015,143084
-22.37083,-41.78694,143029
5.10535,-1.2466,143015
55.7,37.8,143000
55.7,37.75,143000
39.70471,-105.08137,142980
16.54078,81.52322,142967
44.04861,43.05944,142865
54.57623,-1.23483,142707
55.89704,37.42969,142618
41.43541,2.18982,142598
50.09713,18.54179,142510
2.96667,99.8,142506
27.7314,30.84165,142504
29.97854,-90.16396,142489
44.53842,18.66709,142486
28.64534,70.6567,142426
24.59025,88.27444,142361
29.10678,119.64421,142206
51.71905,8.75439,142161
-28.73226,24.76232,142089
21.84,-78.76194,142027
55.59072,37.59519,142000
33.26338,115.36108,141993
22.45,114.03333,141900
34.21,-4.01,141890
41.78586,-88.14729,141853
-26.53333,29.06667,141741
21.46002,95.3884,141713
51.98,5.91111,141674
55.744,38.01684,141648
47.38333,0.68333,141621
39.75895,-84.19161,141527
14.50278,-90.55167,141455
25.22099,88.77732,141404
-20.02194,-44.05889,141374
35.43333,133.33333,141368
53.58333,-2.43333,141331
18.64592,-91.82991,141308
-12.89444,-38.32722,141280
-19.58361,-65.75306,141251
40.38866,-3.70035,141189
45.83153,1.25781,141176
45.34306,14.40917,141172
-25.51626,-48.52537,141013
33.55391,68.42096,141000
33.6374,46.4227,140940
43.50075,124.81979,140909
-45.86413,-67.49656,140850
5.32699,100.27348,140849
69.3535,88.2027,140800
26.0112,-80.14949,140768
-26.43138,28.47713,140644
10.34447,-67.04325,140617
29.8019,76.39667,140604
54.90442,52.3154,140437
49.87167,8.65027,140385
37.22417,67.27833,140385
41.11667,1.25,140323
27.952,80.78257,140223
52.57364,-0.24777,140141
-29.81292,30.63646,140121
52.45313,4.81356,140085
37.36883,-122.03635,140081
23.99507,85.36109,140063
23.52435,77.80972,140045
-13.15878,-74.22321,140033
40.0025,119.74889,140000
40.46206,-3.6766,140000
-4.0135,119.6255,140000
41.40104,2.1394,140000
38.01539,23.69187,139981
38.80484,-77.04692,139966
52.155,5.3875,139914
32.7668,-96.59916,139824
55.91417,37.82556,139798
26.73287,67.77631,139784
31.14874,72.68656,139726
29.22254,79.5286,139497
7.47734,4.35351,139485
13.36179,103.86056,139458
7.41251,-7.55383,139341
47.84864,88.13361,139341
22.84202,88.65606,139297
10.96209,79.39124,139264
32.45612,-114.77186,139254
-7.4478,112.7183,139189
29.25722,48.05722,139163
34.98333,136.98333,139159
15.61444,-87.95302,139100
53.40979,-2.15761,139052
47.47603,19.03605,139049
42.96333,126.74778,139047
-6.711,108.5037,139004
50.82838,-0.13947,139001
59.75069,30.58856,138979
4.934,-1.7137,138872
21.64219,69.60929,138872
45.18333,124.81667,138704
45.77966,3.08628,138681
22.34023,103.84415,138622
20.57196,-101.19154,138614
14.22262,76.40038,138587
29.98409,-90.15285,138481
31.6,117.86667,138463
7.90292,4.31419,138357
29.97323,76.83214,138279
12.22662,79.07461,138243
52.67659,-2.44926,138241
22.55251,72.9552,138009
-2.90472,-41.77667,138008
47.65331,23.57949,137976
18.23427,-72.53539,137966
6.20602,-1.66191,137856
-23.26417,-47.29917,137586
31.08898,31.59478,137542
35.70611,139.55944,137479
22.81027,115.83058,137444
37.02987,-76.34522,137436
-1.29389,-47.92639,137406
1.45697,125.1895,137364
-32.84721,27.44218,137287
7.2083,79.8358,137223
-20.88231,55.4504,137195
35.32787,25.14341,137154
34.14778,-118.14452,137122
30.84918,120.92583,137112
42.83393,93.50601,137072
55.67798,37.27773,137041
41.45845,15.55188,137032
22.95998,88.42849,136954
14.71889,-90.64417,136886
11.52351,7.31174,136811
14.07375,98.19423,136783
8.83784,3.75628,136764
52.21,5.96944,136670
39.23333,106.76944,136570
47.65729,23.56808,136553
9.9902,122.8142,136483
42.44111,19.26361,136473
-23.62306,-46.55111,136453
34.18667,-118.44897,136443
33.78779,-117.85311,136416
32.08354,-81.09983,136286
23.36085,103.15372,136135
16.74385,77.98597,136135
11.13333,39.63333,136056
55.73501,37.79088,136000
41.61674,0.62218,135919
25.91174,93.7217,135860
5.48032,100.49849,135786
-40.57395,-73.13348,135773
50.41667,124.11667,135760
-22.71611,-43.55528,135741
23.9028,89.11943,135724
-2.94373,25.92237,135698
14.95472,120.89694,135679
52.51868,-1.9945,135618
21.01667,107.3,135477
4.73614,6.86236,135404
22.9464,113.35769,135308
